answer_id,qa_key,question_number_int,phase,question_weight_v3,dimension_primary,dimension_secondary,answer_letter,answer_text,archetype,shadow_type,comm_health_norm,reg_health_norm,love_relational_norm,readiness_norm,pacing_norm,attachment_risk_norm,centered_polarity_norm,reciprocity_signal_norm,integrity_penalty_norm,cluster_penalty_norm,pattern_risk_norm,forecast_norm,pos_agg,chem_agg,risk_agg,risk_band,pos_band,chem_band,access_style_label_v8,conflict_style_label_v8,repair_style_label_v8,attachment_style_label_v8,nervous_system_bias_label_v8,selection_gap_flag_v8
Q51_F,100_F,100,Shadow,1.3,ShadowPattern,IntegrityRisk,F,I blame myself for not liking them more,,Self-Saboteur,0.5,0.5,0.68,0.2,0.36,0.5054133333333334,0.5625,0.5,0.0,0.0,0.3333333333333333,0.2,0.4338730158730159,0.543,0.3677493333333334,Medium,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q52_A,101_A,101,Shadow,1.3,ShadowPattern,IntegrityRisk,A,I flip it on them: Why were they snooping anyway?,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q52_B,101_B,101,Shadow,1.3,ShadowPattern,IntegrityRisk,B,I freeze and change the subject.,,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q52_C,101_C,101,Shadow,1.3,ShadowPattern,IntegrityRisk,C,I charm my way out of it. It's no big deal.,,Love Bomber,0.5,0.5,0.68,0.4,0.502,0.4218133333333334,0.5625,0.5,0.0,0.0,0.3333333333333333,0.4,0.497015873015873,0.543,0.3010293333333333,Medium,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q52_D,101_D,101,Shadow,1.3,ShadowPattern,IntegrityRisk,D,I act like I forgot. I'm not even sure which version I told.,,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q52_E,101_E,101,Shadow,1.3,ShadowPattern,IntegrityRisk,E,I downplay it and bring up something they did wrong.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q52_F,101_F,101,Shadow,1.3,ShadowPattern,IntegrityRisk,F,I admit it and punish myself later.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.36,0.5054133333333334,0.5625,0.5,0.0,0.0,0.3333333333333333,0.2,0.4338730158730159,0.543,0.3677493333333334,Medium,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q53_A,102_A,102,Shadow,1.3,ShadowPattern,IntegrityRisk,A,I bring it up in a way that makes them feel guilty.,,Manipulator,0.5,0.5,0.68,0.4,0.502,0.4381333333333333,0.5625,0.5,0.6,0.0,0.3333333333333333,0.4,0.4640634920634921,0.543,0.4242933333333333,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q53_B,102_B,102,Shadow,1.3,ShadowPattern,IntegrityRisk,B,I go distant and make them guess what's wrong.,,Stonewaller,0.5,0.5,0.68,0.6,0.6440000000000001,0.3521333333333334,0.5625,0.5,0.6,0.0,0.3333333333333333,0.6,0.5291111111111112,0.543,0.3570933333333334,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q53_C,102_C,102,Shadow,1.3,ShadowPattern,IntegrityRisk,C,"I act like I'm over it, but hold it as ammo for later",,Love Bomber,0.5,0.5,0.68,0.4,0.502,0.4218133333333334,0.5625,0.5,0.0,0.0,0.3333333333333333,0.4,0.497015873015873,0.543,0.3010293333333333,Medium,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q53_D,102_D,102,Shadow,1.3,ShadowPattern,IntegrityRisk,D,I mirror whatever version of me they liked last time.,,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q53_E,102_E,102,Shadow,1.3,ShadowPattern,IntegrityRisk,E,I start tracking every moment they come up short.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q53_F,102_F,102,Shadow,1.3,ShadowPattern,IntegrityRisk,F,I decide it's probably my fault and try harder to earn their care.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q54_A,103_A,103,Shadow,1.3,ShadowPattern,IntegrityRisk,A,I fake my own distance so they feel what I felt.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q54_B,103_B,103,Shadow,1.3,ShadowPattern,IntegrityRisk,B,"I just go quiet-if they want space, they got it",,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q54_C,103_C,103,Shadow,1.3,ShadowPattern,IntegrityRisk,C,"I throw out a casual ""lol okay"" then go post something spicy.",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q54_D,103_D,103,Shadow,1.3,ShadowPattern,IntegrityRisk,D,I change my tone and energy to whatever feels safest now.,,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q54_E,103_E,103,Shadow,1.3,ShadowPattern,IntegrityRisk,E,I mentally log it and wait to match the behavior later.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q54_F,103_F,103,Shadow,1.3,ShadowPattern,IntegrityRisk,F,I panic a little and assume I pushed them away.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q55_A,104_A,104,Shadow,1.35,ShadowPattern,IntegrityRisk,A,I redirect with sarcasm or ask a deeper question about them.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q55_B,104_B,104,Shadow,1.35,ShadowPattern,IntegrityRisk,B,I shut down. You'll never hear that side again.,,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q55_C,104_C,104,Shadow,1.35,ShadowPattern,IntegrityRisk,C,I act like I was just joking. Can't let them see too much.,,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q55_D,104_D,104,Shadow,1.35,ShadowPattern,IntegrityRisk,D,I nod like it didn't matter. Then replay the whole convo later.,,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q55_E,104_E,104,Shadow,1.35,ShadowPattern,IntegrityRisk,E,I tell myself not to open up again until they earn it.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q55_F,104_F,104,Shadow,1.35,ShadowPattern,IntegrityRisk,F,I feel embarrassed for trying and want to disappear.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q56_A,105_A,105,Shadow,1.35,ShadowPattern,IntegrityRisk,A,I bring it up in a way that sounds playful but stings a little.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q56_B,105_B,105,Shadow,1.35,ShadowPattern,IntegrityRisk,B,"I say it's fine, but I withdraw hard after that.",,Stonewaller,0.5,0.5,0.68,0.6,0.6440000000000001,0.3521333333333334,0.5625,0.5,0.6,0.0,0.3333333333333333,0.6,0.5291111111111112,0.543,0.3570933333333334,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q56_C,105_C,105,Shadow,1.35,ShadowPattern,IntegrityRisk,C,"I act like I forgot something of theirs too, balance it out.",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q56_D,105_D,105,Shadow,1.35,ShadowPattern,IntegrityRisk,D,"I adjust my vibe, act like it didn't matter.",,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q56_E,105_E,105,Shadow,1.35,ShadowPattern,IntegrityRisk,E,"I bring it up later when they mess up again, pattern proof.",,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q56_F,105_F,105,Shadow,1.35,ShadowPattern,IntegrityRisk,F,I wonder if I just wasn't worth remembering.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q57_A,106_A,106,Shadow,1.35,ShadowPattern,IntegrityRisk,A,Drop a dramatic statement or confession to pull them back in emotionally.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q57_B,106_B,106,Shadow,1.35,ShadowPattern,IntegrityRisk,B,"Say nothing, but make myself harder to reach. They'll notice eventually.",,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q57_C,106_C,106,Shadow,1.35,ShadowPattern,IntegrityRisk,C,"Text more, call more-prove I'm still here. I get louder when I feel abandoned.",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q57_D,106_D,106,Shadow,1.35,ShadowPattern,IntegrityRisk,D,"Mirror their vibe. If they're cold, I'm cooler. I adjust fast.",,Chameleon,0.5,0.5,0.68,0.4,0.502,0.4206133333333333,0.5625,0.5,0.0,0.0,0.3333333333333333,0.4,0.497968253968254,0.543,0.3007893333333333,Medium,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q57_E,106_E,106,Shadow,1.35,ShadowPattern,IntegrityRisk,E,Bring up everything I've done for them-then ask why they're acting different.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q57_F,106_F,106,Shadow,1.35,ShadowPattern,IntegrityRisk,F,"Assume I did something wrong, and start pulling away before they do.",,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q58_A,107_A,107,Shadow,1.35,ShadowPattern,IntegrityRisk,A,Apologize in a way that makes them feel bad for making me feel bad.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q58_B,107_B,107,Shadow,1.35,ShadowPattern,IntegrityRisk,B,"Say nothing. If they bring it up, I'll deal with it then.",,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q58_C,107_C,107,Shadow,1.35,ShadowPattern,IntegrityRisk,C,"Over-apologize, promise the world, and hope they feel how much I care.",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q58_D,107_D,107,Shadow,1.35,ShadowPattern,IntegrityRisk,D,Spin it into a joke or self-deprecating moment. Make it lighter than it feels.,,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q58_E,107_E,107,Shadow,1.35,ShadowPattern,IntegrityRisk,E,Remind them of how good I usually am. This one thing shouldn't weigh more than all I've given.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q58_F,107_F,107,Shadow,1.35,ShadowPattern,IntegrityRisk,F,"Replay it in my head a hundred times, then decide they're better off without me.",,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q59_A,108_A,108,Shadow,1.4,ShadowPattern,IntegrityRisk,A,Say something sharp that'll stick with them. They should feel what I feel.,,Manipulator,0.5,0.5,0.68,0.4,0.542,0.3192,0.5625,0.5,0.6,0.0,0.0,0.4,0.4685079365079365,0.543,0.33384,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q59_B,108_B,108,Shadow,1.4,ShadowPattern,IntegrityRisk,B,Shut down completely. I won't give them more to twist.,,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q59_C,108_C,108,Shadow,1.4,ShadowPattern,IntegrityRisk,C,"Beg, cry, confess everything, I just want them to see me.",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q59_D,108_D,108,Shadow,1.4,ShadowPattern,IntegrityRisk,D,"Switch tones, change energy, find a way to make it stop, without fixing it.",,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q59_E,108_E,108,Shadow,1.4,ShadowPattern,IntegrityRisk,E,Bring up all the other times they've done this. It's never just about now.,,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q59_F,108_F,108,Shadow,1.4,ShadowPattern,IntegrityRisk,F,Tell myself I was wrong for speaking up in the first place.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q60_A,109_A,109,Shadow,1.4,ShadowPattern,IntegrityRisk,A,Say it in a way that makes them feel guilty if they don't respond how I want.,,Manipulator,0.5,0.5,0.68,0.4,0.502,0.4381333333333333,0.5625,0.5,0.6,0.0,0.3333333333333333,0.4,0.4640634920634921,0.543,0.4242933333333333,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q60_B,109_B,109,Shadow,1.4,ShadowPattern,IntegrityRisk,B,"Keep it in. If I say it and it's not received right, I'll never say it again",,Stonewaller,0.5,0.5,0.68,0.6,0.6840000000000002,0.2332,0.5625,0.5,0.6,0.0,0.0,0.6,0.5335555555555556,0.543,0.26664,Low,Low,Low,Guarded,Mixed,Delay,Slow-build,Mixed,Low
Q60_C,109_C,109,Shadow,1.4,ShadowPattern,IntegrityRisk,C,"Say it big and fast, love, dreams, everything. I want it all out there before I lose my nerve",,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q60_D,109_D,109,Shadow,1.4,ShadowPattern,IntegrityRisk,D,"Shift tone, play it off, hint at it. If they're paying attention, they'll get it.",,Chameleon,0.5,0.5,0.68,0.4,0.542,0.30168,0.5625,0.5,0.0,0.0,0.0,0.4,0.5024126984126984,0.543,0.210336,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q60_E,109_E,109,Shadow,1.4,ShadowPattern,IntegrityRisk,E,Test them. I'll bring up something emotional they did and watch how they handle it.,,Scorekeeper,0.5,0.5,0.68,0.2,0.36,0.5066133333333334,0.5625,0.5,0.0,0.0,0.3333333333333333,0.2,0.4329206349206349,0.543,0.3679893333333333,Medium,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
Q60_F,109_F,109,Shadow,1.4,ShadowPattern,IntegrityRisk,F,Assume they won't get it... and quietly start distancing to protect myself.,,Self-Saboteur,0.5,0.5,0.68,0.2,0.4,0.38648,0.5625,0.5,0.0,0.0,0.0,0.2,0.4383174603174604,0.543,0.277296,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
